text,intent,tema,lokasi,budget_min,budget_max,jumlah_tamu,tipe_acara,venue,waktu
cari paket dekor sunda akad+resepsi di jakarta timur kapasitas 20 kira kira maksimal 20000000 (~20M) venue rumah sabtu malammungkin?,cari_dekor,sunda,jakarta timur,0,20000000,20,akad+resepsi,rumah,sabtu malam
cari paket vendor pernikahan melayu di semarang 50 pax kira kira 180-232 jutaan malammuat?,cari_vendor,melayu,semarang,180000000,232500000,50,akad,taman,malam
butuh rekomendasi layanan lamaran+akad rustic di sentul untuk 50 orang hanya 150-200 jutaan (~200M) memungkinkan? venue resortmungkin?,tanya_kemungkinan,rustic,sentul,150000000,200000000,50,lamaran+akad,resort,
bisa bantu vendor pernikahan sunda di bali untuk 50 orang cuma 5-15 jutaan (~15M) weekday,cari_vendor,sunda,bali,5000000,15000000,50,akad+resepsi,rumah,weekday
bisa bantu vendor pernikahan bugis di puncak 550 undangan range maksimal 10000000 venue kebun pagicukup ga?,cari_vendor,bugis,puncak,0,10000000,550,resepsi,kebun,pagi
butuh rekomendasi paket lengkap akad minang di yogyakarta 200 pax kira kira 20-35 jutaan (~35M) memungkinkan? venue kebun weekday,tanya_kemungkinan,minang,yogyakarta,20000000,35000000,200,akad,kebun,weekday
butuh rekomendasi vendor pernikahan bugis di surabaya untuk 300 orang sampai 120-180 jutaan (~180M) weekday,cari_vendor,bugis,surabaya,120000000,180000000,300,resepsi,villa,weekday
saya cari catering rustic di padang 250 pax kisaran 60-80 jutaan venue hotelmungkin?,cari_catering,rustic,padang,60000000,80000000,250,akad+resepsi,hotel,
butuh catering internasional di medan sekitar 450 tamu kisaran upper 8000000 venue cafe sabtu malam,cari_catering,internasional,medan,0,8000000,450,akad+resepsi,cafe,sabtu malam
butuh info catering bugis di jakarta barat buat 100 tamu hanya 70-90 jutaan venue rumah sabtu malam,cari_catering,bugis,jakarta barat,70000000,90000000,100,akad,rumah,sabtu malam
butuh dekor rustic lamaran di makassar buat 350 tamu cuma 40-55 jutaan (~55M) venue resort weekdaytersedia?,cari_dekor,rustic,makassar,40000000,55000000,350,lamaran,resort,weekday
butuh venue rumah di depok 250 pax maksimal maksimal 20000000,cari_venue,bugis,depok,0,20000000,250,lamaran,rumah,
cari paket dekor minang resepsi di garut buat 250 tamu range 10-30 jutaan venue ballroom weekday,cari_dekor,minang,garut,10000000,30000000,250,resepsi,ballroom,weekday
bisa bantu venue hotel di padang kapasitas 100 sampai 50-70 jutaanmungkin?,cari_venue,bugis,padang,50000000,70000000,100,lamaran+akad,hotel,
butuh rekomendasi venue cafe di jakarta timur kapasitas 500 kisaran 70-85 jutaan minggu siang,cari_venue,batak,jakarta timur,70000000,85000000,500,lamaran,cafe,minggu siang
tolong carikan layanan akad+resepsi konsep jawa di makassar 100 undangan kira kira 60-80 jutaan (~80M) pagibisa?,cari_rekomendasi_paket,jawa,makassar,60000000,80000000,100,akad+resepsi,outdoor,pagi
minta vendor pernikahan minimalis di medan kapasitas 50 maksimal 200-300 jutaan venue cafe pagi,cari_vendor,minimalis,medan,200000000,300000000,50,lamaran+akad,cafe,pagi
mau tanya catering sunda di jakarta timur untuk 30 orang cuma 20-40 jutaan (~40M) weekdaytersedia?,cari_catering,sunda,jakarta timur,20000000,40000000,30,lamaran+akad,restoran,weekday
minta catering batak di surabaya sekitar 250 tamu maksimal limit 8000000 venue hotel weekday,cari_catering,batak,surabaya,0,8000000,250,lamaran,hotel,weekday
ada paket vendor pernikahan internasional di surabaya sekitar 100 tamu kisaran 5-15 jutaan (~15M) venue pantai minggu siangcukup ga?,cari_vendor,internasional,surabaya,5000000,15000000,100,akad+resepsi,pantai,minggu siang
minta dekor mix_sunda_jawa akad+resepsi di bekasi sekitar 120 tamu kira kira 60-75 jutaan venue rooftop weekdaytersedia?,cari_dekor,mix_sunda_jawa,bekasi,60000000,75000000,120,akad+resepsi,rooftop,weekday
ingin tahu all in akad modern di depok 350 undangan budget 120-180 jutaan memungkinkan? venue gedung siang,tanya_kemungkinan,modern,depok,120000000,180000000,350,akad,gedung,siang
pengen vendor pernikahan internasional di surabaya untuk 350 orang cuma 200-300 jutaan venue masjid,cari_vendor,internasional,surabaya,200000000,300000000,350,akad,masjid,
pengen dekor batak resepsi di medan buat 80 tamu cuma 70-90 jutaan venue hotel malamcukup ga?,cari_dekor,batak,medan,70000000,90000000,80,resepsi,hotel,malam
butuh info vendor pernikahan internasional di yogyakarta sekitar 600 tamu kira kira 150-187 jutaan venue outdoor minggu siang,cari_vendor,internasional,yogyakarta,150000000,187500000,600,lamaran,outdoor,minggu siang
butuh info paket lengkap akad melayu di garut 550 pax budget 5-15 jutaan memungkinkan? venue resort siang,tanya_kemungkinan,melayu,garut,5000000,15000000,550,akad,resort,siang
bisa bantu vendor pernikahan melayu di pekanbaru sekitar 180 tamu range 10-30 jutaan (~30M) malammuat?,cari_vendor,melayu,pekanbaru,10000000,30000000,180,akad,rooftop,malam
butuh rekomendasi all in resepsi nuansa bugis di tasikmalaya 450 pax budget 20-40 jutaan venue masjid weekday,cari_rekomendasi_paket,bugis,tasikmalaya,20000000,40000000,450,resepsi,masjid,weekday
cari paket dekor internasional lamaran+akad di sentul 550 undangan kira kira 10-30 jutaan venue masjid sianggimana kira kiranya?,cari_dekor,internasional,sentul,10000000,30000000,550,lamaran+akad,masjid,siang
pengen dekor minimalis akad+resepsi di bekasi 250 pax kira kira 120-180 jutaan (~180M) pagigimana?,cari_dekor,minimalis,bekasi,120000000,180000000,250,akad+resepsi,ballroom,pagi
pengen service akad internasional di jakarta pusat 250 undangan range sampai 10000000 (~10M) memungkinkan? venue restoran weekday,tanya_kemungkinan,internasional,jakarta pusat,0,10000000,250,akad,restoran,weekday
ingin tahu dekor minimalis lamaran+akad di jakarta pusat 80 pax budget 30-45 jutaan (~45M) venue ballroom minggu siangcukup ga?,cari_dekor,minimalis,jakarta pusat,30000000,45000000,80,lamaran+akad,ballroom,minggu siang
butuh rekomendasi vendor pernikahan rustic di bandung 120 undangan budget 120-180 jutaan venue cafe malam,cari_vendor,rustic,bandung,120000000,180000000,120,lamaran,cafe,malam
minta dekor sunda resepsi di bogor 450 undangan budget 80-100 jutaan (~100M) sabtu malam,cari_dekor,sunda,bogor,80000000,100000000,450,resepsi,gedung,sabtu malam
tolong carikan venue outdoor di semarang buat 600 tamu hanya 150-200 jutaan sabtu malam,cari_venue,minimalis,semarang,150000000,200000000,600,lamaran,outdoor,sabtu malam
ingin tahu vendor pernikahan rustic di bandung sekitar 300 tamu maksimal 20-35 jutaan (~35M) weekdayada?,cari_vendor,rustic,bandung,20000000,35000000,300,akad+resepsi,rooftop,weekday
tolong carikan paket lengkap akad bugis di tasikmalaya 180 undangan untuk estimasi biaya venue restoran malam,estimasi_budget,bugis,tasikmalaya,0,0,180,akad,restoran,malam
minta service resepsi style minimalis di surakarta kapasitas 350 kira kira 5-15 jutaan weekday,cari_rekomendasi_paket,minimalis,surakarta,5000000,15000000,350,resepsi,gedung,weekday
ada paket venue outdoor di medan 180 undangan hanya upper 20000000 malam,cari_venue,internasional,medan,0,20000000,180,resepsi,outdoor,malam
butuh info catering modern di bekasi kapasitas 50 range 70-85 jutaan venue villa minggu siangada?,cari_catering,modern,bekasi,70000000,85000000,50,lamaran+akad,villa,minggu siang
rekomendasi dekor bugis lamaran+akad di jakarta selatan kapasitas 150 hanya 150-200 jutaan venue villa,cari_dekor,bugis,jakarta selatan,150000000,200000000,150,lamaran+akad,villa,
mau tanya venue ballroom di surabaya untuk 200 orang budget 200-275 jutaan pagiada?,cari_venue,sunda,surabaya,200000000,275000000,200,akad,ballroom,pagi
mau tanya paket lengkap resepsi sunda di garut sekitar 450 tamu sekitar 90-120 jutaan memungkinkan? pagi,tanya_kemungkinan,sunda,garut,90000000,120000000,450,resepsi,kebun,pagi
bisa bantu vendor pernikahan internasional di jakarta selatan untuk 120 orang hanya plafon 20000000 venue masjid minggu siang,cari_vendor,internasional,jakarta selatan,0,20000000,120,lamaran+akad,masjid,minggu siang
bisa bantu catering modern di bekasi 500 pax budget 20-40 jutaan (~40M) venue outdoor siang,cari_catering,modern,bekasi,20000000,40000000,500,akad+resepsi,outdoor,siang
cari paket paket lengkap resepsi melayu di sentul untuk 30 orang cuma 80-100 jutaan memungkinkan? venue ballroom,tanya_kemungkinan,melayu,sentul,80000000,100000000,30,resepsi,ballroom,
saya cari dekor internasional resepsi di pekanbaru kapasitas 300 kisaran 150-187 jutaan venue restoran pagirekomendasi?,cari_dekor,internasional,pekanbaru,150000000,187500000,300,resepsi,restoran,pagi
saya cari venue resort di sentul kapasitas 400 range 90-120 jutaan weekdaytersedia?,cari_venue,batak,sentul,90000000,120000000,400,lamaran+akad,resort,weekday
mau tanya vendor pernikahan rustic di semarang buat 30 tamu sekitar 180-250 jutaan malamok?,cari_vendor,rustic,semarang,180000000,250000000,30,lamaran+akad,masjid,malam
butuh vendor pernikahan modern di jakarta barat kapasitas 200 range upper 8000000 minggu siang,cari_vendor,modern,jakarta barat,0,8000000,200,lamaran,cafe,minggu siang
bisa bantu venue ballroom di bandung buat 150 tamu range 120-180 jutaan,cari_venue,minimalis,bandung,120000000,180000000,150,resepsi,ballroom,
ada paket paket lengkap akad+resepsi bugis di padang 350 pax maksimal 150-200 jutaan memungkinkan? venue restoran siangtersedia?,tanya_kemungkinan,bugis,padang,150000000,200000000,350,akad+resepsi,restoran,siang
saya cari dekor modern akad+resepsi di jakarta pusat 20 undangan sampai 200-300 jutaan venue pantai minggu siang,cari_dekor,modern,jakarta pusat,200000000,300000000,20,akad+resepsi,pantai,minggu siang
bisa bantu vendor pernikahan internasional di cirebon buat 550 tamu budget 70-85 jutaan pagiada?,cari_vendor,internasional,cirebon,70000000,85000000,550,lamaran,villa,pagi
minta catering batak di jakarta barat kapasitas 20 maksimal 30-45 jutaan (~45M) sabtu malam,cari_catering,batak,jakarta barat,30000000,45000000,20,lamaran,outdoor,sabtu malam
cari paket bundle akad batak di yogyakarta kapasitas 20 budget 90-112 jutaan memungkinkan? minggu sianggimana?,tanya_kemungkinan,batak,yogyakarta,90000000,112500000,20,akad,pantai,minggu siang
butuh info bundle resepsi jawa di jakarta selatan 600 undangan untuk estimasi biaya pagigimana?,estimasi_budget,jawa,jakarta selatan,0,0,600,resepsi,rumah,pagi
ingin tahu paket lengkap resepsi bugis di pekanbaru untuk 180 orang sampai sampai 10000000 (~10M) memungkinkan? venue restoran weekday,tanya_kemungkinan,bugis,pekanbaru,0,10000000,180,resepsi,restoran,weekday
butuh vendor pernikahan rustic di jakarta timur buat 550 tamu hanya 60-80 jutaan (~80M) sabtu malam,cari_vendor,rustic,jakarta timur,60000000,80000000,550,lamaran,cafe,sabtu malam
tolong carikan venue taman di pekanbaru 30 pax kira kira maksimal 5000000 (~5M) siangmungkin?,cari_venue,minang,pekanbaru,0,5000000,30,resepsi,taman,siang
butuh rekomendasi catering mix_sunda_jawa di sentul untuk 300 orang budget plafon 20000000 (~20M) venue kebun weekdayada?,cari_catering,mix_sunda_jawa,sentul,0,20000000,300,lamaran,kebun,weekday
ada paket dekor melayu akad+resepsi di medan 400 undangan sampai 40-60 jutaan weekday,cari_dekor,melayu,medan,40000000,60000000,400,akad+resepsi,gedung,weekday
mau tanya paket lengkap akad theme melayu di garut 180 pax maksimal sampai 20000000 (~20M) venue hotel siang,cari_rekomendasi_paket,melayu,garut,0,20000000,180,akad,hotel,siang
cari paket all in resepsi internasional di cirebon untuk 80 orang sekitar 90-120 jutaan (~120M) memungkinkan? venue hotel pagi,tanya_kemungkinan,internasional,cirebon,90000000,120000000,80,resepsi,hotel,pagi
bisa bantu venue masjid di bandung kapasitas 250 sampai limit 10000000 (~10M) sabtu malamada?,cari_venue,mix_sunda_jawa,bandung,0,10000000,250,lamaran,masjid,sabtu malam
butuh rekomendasi venue masjid di jakarta pusat 50 undangan hanya 90-112 jutaan siangcukup ga?,cari_venue,bugis,jakarta pusat,90000000,112500000,50,resepsi,masjid,siang
pengen bundle lamaran style rustic di garut sekitar 20 tamu kisaran 80-100 jutaan (~100M) sabtu malam,cari_rekomendasi_paket,rustic,garut,80000000,100000000,20,lamaran,resort,sabtu malam
butuh rekomendasi bundle akad+resepsi internasional di bogor sekitar 400 tamu sampai 120-180 jutaan (~180M) memungkinkan? weekdaygimana?,tanya_kemungkinan,internasional,bogor,120000000,180000000,400,akad+resepsi,restoran,weekday
bisa bantu dekor rustic lamaran di sentul sekitar 20 tamu hanya 100-150 jutaan (~150M) venue ballroom pagigimana kira kiranya?,cari_dekor,rustic,sentul,100000000,150000000,20,lamaran,ballroom,pagi
butuh info layanan lamaran mix_sunda_jawa di surabaya kapasitas 50 untuk estimasi biaya venue rooftop malam,estimasi_budget,mix_sunda_jawa,surabaya,0,0,50,lamaran,rooftop,malam
butuh info layanan akad tema internasional di puncak 50 pax sampai 70-85 jutaan venue kebun pagi,cari_rekomendasi_paket,internasional,puncak,70000000,85000000,50,akad,kebun,pagi
bisa bantu paketan resepsi nuansa sunda di jakarta selatan sekitar 200 tamu sampai 150-200 jutaan weekday,cari_rekomendasi_paket,sunda,jakarta selatan,150000000,200000000,200,resepsi,pantai,weekday
butuh paket lengkap akad internasional di bandung 550 pax untuk estimasi biaya venue restoran malammuat?,estimasi_budget,internasional,bandung,0,0,550,akad,restoran,malam
ada paket catering modern di makassar 550 undangan sekitar 100-150 jutaan (~150M) venue villaberapa ya?,cari_catering,modern,makassar,100000000,150000000,550,akad+resepsi,villa,
ada paket catering rustic di bekasi sekitar 600 tamu kisaran 60-80 jutaan (~80M) pagigimana kira kiranya?,cari_catering,rustic,bekasi,60000000,80000000,600,resepsi,pantai,pagi
bisa bantu vendor pernikahan melayu di depok 500 undangan sekitar maksimal 5000000 venue masjid malam,cari_vendor,melayu,depok,0,5000000,500,lamaran+akad,masjid,malam
ingin tahu venue restoran di depok sekitar 500 tamu sampai 120-180 jutaan weekdayrekomendasi?,cari_venue,internasional,depok,120000000,180000000,500,akad,restoran,weekday
ingin tahu catering bugis di medan untuk 120 orang sekitar plafon 10000000 (~10M) minggu siang,cari_catering,bugis,medan,0,10000000,120,akad+resepsi,rooftop,minggu siang
ingin tahu layanan lamaran melayu di jakarta pusat buat 400 tamu kira kira 180-250 jutaan (~250M) memungkinkan? venue outdoor malamtersedia?,tanya_kemungkinan,melayu,jakarta pusat,180000000,250000000,400,lamaran,outdoor,malam
cari paket all in resepsi theme internasional di bandung sekitar 550 tamu hanya 80-100 jutaan sabtu malamgimana kira kiranya?,cari_rekomendasi_paket,internasional,bandung,80000000,100000000,550,resepsi,rumah,sabtu malam
minta layanan akad+resepsi style melayu di bandung 180 pax cuma 30-50 jutaan venue gedung siangtersedia?,cari_rekomendasi_paket,melayu,bandung,30000000,50000000,180,akad+resepsi,gedung,siang
ingin tahu dekor internasional lamaran di padang untuk 30 orang kira kira 90-112 jutaan (~112M) pagitersedia?,cari_dekor,internasional,padang,90000000,112500000,30,lamaran,pantai,pagi
butuh rekomendasi paket lengkap lamaran+akad adat modern di depok buat 350 tamu maksimal 10-30 jutaan venue cafe malamberapa ya?,cari_rekomendasi_paket,modern,depok,10000000,30000000,350,lamaran+akad,cafe,malam
butuh rekomendasi vendor pernikahan minimalis di garut 200 undangan kisaran 5-12 jutaan venue cafe sabtu malamgimana kira kiranya?,cari_vendor,minimalis,garut,5000000,12500000,200,lamaran+akad,cafe,sabtu malam
mau tanya venue outdoor di sentul 400 pax sampai 40-60 jutaan minggu siangbisa?,cari_venue,modern,sentul,40000000,60000000,400,lamaran,outdoor,minggu siang
bisa bantu venue gedung di yogyakarta 300 pax sekitar plafon 10000000 sabtu malam,cari_venue,bugis,yogyakarta,0,10000000,300,lamaran+akad,gedung,sabtu malam
butuh info layanan lamaran modern di malang sekitar 150 tamu budget 50-70 jutaan (~70M) memungkinkan? siang,tanya_kemungkinan,modern,malang,50000000,70000000,150,lamaran,restoran,siang
minta bundle lamaran theme jawa di bogor buat 500 tamu sekitar 20-40 jutaan venue gedung malamgimana?,cari_rekomendasi_paket,jawa,bogor,20000000,40000000,500,lamaran,gedung,malam
butuh vendor pernikahan rustic di jakarta barat untuk 400 orang hanya 30-50 jutaan (~50M) venue ballroom weekday,cari_vendor,rustic,jakarta barat,30000000,50000000,400,akad+resepsi,ballroom,weekday
ada paket paketan akad sunda di bandung sekitar 300 tamu sekitar maksimal 20000000 (~20M) memungkinkan? malambisa?,tanya_kemungkinan,sunda,bandung,0,20000000,300,akad,taman,malam
butuh info catering rustic di surakarta sekitar 100 tamu kisaran limit 5000000 minggu siangok?,cari_catering,rustic,surakarta,0,5000000,100,akad,pantai,minggu siang
mau tanya all in akad jawa di jakarta selatan 100 undangan untuk estimasi biaya venue rooftop weekday,estimasi_budget,jawa,jakarta selatan,0,0,100,akad,rooftop,weekday
ingin tahu paketan akad minang di medan kapasitas 250 untuk estimasi biaya venue taman sabtu malam,estimasi_budget,minang,medan,0,0,250,akad,taman,sabtu malam
butuh info venue masjid di jakarta barat untuk 180 orang maksimal 30-50 jutaan (~50M),cari_venue,batak,jakarta barat,30000000,50000000,180,lamaran,masjid,
butuh info dekor mix_sunda_jawa lamaran di bali 120 undangan budget maksimal 5000000 venue kebuncukup ga?,cari_dekor,mix_sunda_jawa,bali,0,5000000,120,lamaran,kebun,
minta vendor pernikahan minang di malang 450 undangan cuma 180-250 jutaan weekdaybisa?,cari_vendor,minang,malang,180000000,250000000,450,lamaran,hotel,weekday
butuh venue ballroom di pekanbaru sekitar 50 tamu budget 30-45 jutaan (~45M) malam,cari_venue,mix_sunda_jawa,pekanbaru,30000000,45000000,50,akad+resepsi,ballroom,malam
pengen vendor pernikahan rustic di jakarta selatan 20 pax kisaran 10-30 jutaan (~30M),cari_vendor,rustic,jakarta selatan,10000000,30000000,20,resepsi,ballroom,
saya cari vendor pernikahan jawa di bandung 300 pax hanya sampai 10000000 venue restoran minggu siang,cari_vendor,jawa,bandung,0,10000000,300,lamaran,restoran,minggu siang
